X1,X2,X3,X4,X5,X6,X7,class
0.861146117094904,0.452334031229839,0.0231301237363368,0.457496795104817,0.591023331973702,0.76234836387448,0.359491006471217,0
0.365147184114903,0.399133644532412,0.219660270027816,0.742613433394581,0.451671718619764,0.704795059747994,0.0951648713089526,0
0.227009915048257,0.995940973516554,0.604207064723596,0.842093758750707,0.185383199946955,0.510897262021899,0.362614567857236,0
0.974298129091039,0.480721356580034,0.880699609406292,0.439485830254853,0.821259221760556,0.386082305340096,0.289226401364431,1
0.0751049474347383,0.305354037322104,0.602720888564363,0.278691400308162,0.0567685132846236,0.21842639404349,0.0253674585837871,0
0.160714523866773,0.379292584955692,0.265586382243782,0.102829278912395,0.153036523610353,0.566451138118282,0.83482421701774,1
0.400790709303692,0.728506377665326,0.885154942283407,0.865783360553905,0.823108409065753,0.676852707052603,0.789168701507151,1
0.173894695704803,0.730626516276971,0.0307835503481328,0.372658396372572,0.0661748258862644,0.918229582253844,0.113651731051505,0
0.506780854659155,0.138627071399242,0.855527029372752,0.647114859893918,0.448514601681381,0.943032433977351,0.942408323055133,1
0.777108888374642,0.343915860401466,0.89107434055768,0.441802571061999,0.589466631179675,0.0195120193529874,0.670688453828916,1
0.624973968602717,0.548182619968429,0.670378891285509,0.271073144860566,0.90478530456312,0.957098024431616,0.886290009133518,1
0.597740399418399,0.0769590716809034,0.0993891032412648,0.217104930430651,0.285560904303566,0.792186857899651,0.0301193404011428,0
0.458102686097845,0.785479374229908,0.792136813048273,0.400883485097438,0.184772677253932,0.239189860643819,0.476709238486364,0
0.714564271969721,0.743666089838371,0.674378331983462,0.422568801790476,0.850009907502681,0.807677221717313,0.144650358706713,1
0.769383541774005,0.591941031161696,0.086290895473212,0.844809293514118,0.334767448715866,0.914623311953619,0.302508435444906,0
0.522130203898996,0.984879730967805,0.492284960579127,0.188161293044686,0.25690966937691,0.471509030088782,0.0624880669638515,0
0.367648378480226,0.27271850570105,0.977203529328108,0.590274643152952,0.24639411456883,0.700957418652251,0.552575739799067,1
0.463984064990655,0.172143614618108,0.857732499018312,0.398046041140333,0.843921124236658,0.015417312271893,0.324147744104266,0
0.340430012671277,0.650068840244785,0.124777175020427,0.577728208387271,0.505935807712376,0.601663877023384,0.231927045853809,0
0.193836043123156,0.431541091296822,0.416039432166144,0.0443670353852212,0.194147383328527,0.745203100377694,0.0520824007689953,0
0.635933560086414,0.677329471567646,0.406939328880981,0.0753646639641374,0.357516800053418,0.088926020776853,0.701814879896119,0
0.543580974685028,0.907016983255744,0.00727951503358781,0.248863362707198,0.640952398767695,0.751962327864021,0.608468755614012,1
0.000682127429172397,0.849701930303127,0.175364339957014,0.85365169076249,0.681743419263512,0.825384123250842,0.983075922355056,1
0.660949823446572,0.992182783549652,0.82411622419022,0.986513467039913,0.494134825887159,0.392875352641568,0.917860072338954,1
0.0688553806394339,0.804133790079504,0.790820952737704,0.714786027790979,0.848106579156592,0.973850929643959,0.371038995217532,0
0.989315478131175,0.188195714494213,0.650815379805863,0.26078359154053,0.175206372514367,0.51012603007257,0.564409879501909,1
0.25847062561661,0.256364066153765,0.316101830685511,0.0281375180929899,0.952460715314373,0.892910030903295,0.264237005030736,0
0.490990054793656,0.916072598891333,0.110141913872212,0.783404768910259,0.30844881827943,0.0213551393244416,0.655966898193583,0
0.626484019914642,0.619239198975265,0.0758171298075467,0.0444470706861466,0.914500172948465,0.973957551643252,0.406101839616895,1
0.853676429018378,0.898765832884237,0.956602332415059,0.608511246042326,0.543678862042725,0.242519439430907,0.0674072960391641,1
0.404908094089478,0.93595801666379,0.622130993520841,0.539351123850793,0.562291724840179,0.821877921931446,0.874087562551722,1
0.664783884072676,0.800239593256265,0.734037317102775,0.929255782626569,0.991452462039888,0.618708675261587,0.841093179536983,1
0.355784200131893,0.349582931725308,0.445708966813982,0.586696967016906,0.611469391500577,0.18844457459636,0.929919361835346,0
0.557310160249472,0.487775045447052,0.102729415055364,0.246718648821115,0.267316293669865,0.337498784763739,0.276402591494843,0
0.4181563842576,0.942761225393042,0.417583800852299,0.324275576975197,0.914390574209392,0.0733737091068178,0.730743972118944,1
0.74046254879795,0.757901800563559,0.820698642637581,0.700156534090638,0.97371768951416,0.832141446415335,0.868071043165401,1
0.25140344700776,0.43722825567238,0.931980005465448,0.135540865827352,0.371773744467646,0.484986192779616,0.240165151190013,0
0.777080739848316,0.542305917711928,0.952005691127852,0.19190435949713,0.758716046344489,0.524591493885964,0.32234396552667,0
0.391498798737302,0.760188228683546,0.304402521578595,0.799231594195589,0.88335370272398,0.651080352021381,0.572258583270013,1
0.198149404954165,0.345660754246637,0.48907258710824,0.994842560961843,0.102181472582743,0.821410999400541,0.357506583211944,0
0.638519740896299,0.499235281953588,0.883386893197894,0.466072072507814,0.0197878242470324,0.458065315382555,0.0170216606929898,0
0.866605149582028,0.182596063707024,0.734411330427974,0.0709826131351292,0.480171252274886,0.138164390577003,0.752554503967986,1
0.976981278741732,0.439929662272334,0.677430045325309,0.300493193557486,0.527329451637343,0.62085323408246,0.652040252229199,1
0.479450470069423,0.684502215590328,0.276294294511899,0.858504050411284,0.400197912240401,0.398025351343676,0.340630786726251,0
0.293047906598076,0.0198852512985468,0.343368733068928,0.881839693756774,0.995782353449613,0.882971057668328,0.776425802847371,1
0.568209513789043,0.617677455767989,0.981189090292901,0.368814232992008,0.017213094746694,0.82329374877736,0.0330144132021815,0
0.577751081902534,0.284279243089259,0.421700002858415,0.784928614972159,0.262405766174197,0.838827150175348,0.298711734823883,0
0.119790272787213,0.871041893493384,0.711416750214994,0.907333012670279,0.927199185593054,0.754029673524201,0.0889520738273859,0
0.643943290226161,0.970126694999635,0.288251393241808,0.0795044412370771,0.76736960047856,0.460601850412786,0.247774575836957,0
0.471505936933681,0.527865154203027,0.0672961501404643,0.6545126773417,0.032111887820065,0.792342745698988,0.775893481913954,1
0.348764570895582,0.551655368646607,0.232670544181019,0.287077696761116,0.536443927092478,0.981714055174962,0.764742906205356,1
0.126956817926839,0.625952541828156,0.47445739316754,0.00791482022032142,0.328269519843161,0.769618979422376,0.0369057455100119,0
0.228327224031091,0.317018937319517,0.113309500040486,0.836882847594097,0.491312384372577,0.495468375971541,0.506966484710574,1
0.18488732073456,0.14778336789459,0.978706541005522,0.166285433340818,0.907199294771999,0.918328983010724,0.589121523778886,1
0.705647541210055,0.708423809148371,0.535429883049801,0.209379292791709,0.629416848998517,0.712276884587482,0.282170991180465,0
0.390001746127382,0.817557992646471,0.154718979028985,0.147755447542295,0.0906302232760936,0.321377991233021,0.111421905225143,0
0.924613246461377,0.975789227057248,0.25639015971683,0.272939868737012,0.238477805396542,0.529766337713227,0.204421713249758,1
0.709046563832089,0.699769054539502,0.978054680861533,0.162106824340299,0.346528639784083,0.278623543214053,0.0382028366439044,0
0.563022785354406,0.652255408000201,0.759347913088277,0.729500901419669,0.795645815087482,0.0972488336265087,0.917387138586491,1
0.477780296700075,0.929243951803073,0.689909308683127,0.432889736024663,0.894819401670247,0.976518727373332,0.668295187875628,1
0.354976509930566,0.660566226346418,0.0203643825370818,0.661769456695765,0.629243995528668,0.818322808947414,0.789167857030407,1
0.609091878170148,0.643794438336045,0.223625832237303,0.448217630852014,0.815202373079956,0.340156275546178,0.289366538636386,0
0.539838067954406,0.120329411700368,0.207880337489769,0.0564471569377929,0.819912836654112,0.535651324782521,0.662700216518715,1
0.443644056096673,0.423967847367749,0.281323125585914,0.798020583111793,0.222395323915407,0.425405238522217,0.440788447391242,0
0.73655216791667,0.633131831418723,0.934078645659611,0.224609372904524,0.348570637404919,0.356794105144218,0.338603851385415,1
0.150859941262752,0.44238641182892,0.296874676598236,0.0519527429714799,0.106530144810677,0.728020608657971,0.556919454364106,1
0.102720966096967,0.76556344749406,0.788324028952047,0.711620238143951,0.929751566145569,0.577783975051716,0.6052724448964,1
0.0808225532528013,0.824466098565608,0.538620322709903,0.318022962892428,0.165283703478053,0.533979631727561,0.385935724014416,0
0.445613379124552,0.576892935670912,0.168941826093942,0.511528582544997,0.152961833402514,0.165119020501152,0.219007093459368,0
0.741132409079,0.54362901696004,0.847243185853586,0.254181929398328,0.727626952342689,0.865683809155598,0.890884600812569,1
0.762194440467283,0.293286536587402,0.164455680875108,0.781958815641701,0.628559190547094,0.725005503278226,0.0399563447572291,0
0.847228149650618,0.409294650191441,0.849381481064484,0.612066705478355,0.806284579215571,0.0911084897816181,0.347431353293359,0
0.186083896551281,0.247051591286436,0.835429355502129,0.222828462487087,0.268798496574163,0.800211045192555,0.991589037002996,1
0.883033604826778,0.0908959854859859,0.555495660053566,0.705118622398004,0.80545655102469,0.930955319199711,0.221451952122152,0
0.585658525815234,0.981318138539791,0.285341114038602,0.472288111690432,0.639543716562912,0.121075234143063,0.139519652351737,0
0.141507693333551,0.629424997372553,0.519206711556762,0.551908111665398,0.625964134931564,0.398359979270026,0.813566470053047,1
0.860281531699002,0.840795951429754,0.292225106153637,0.337052690330893,0.630945034092292,0.80205195909366,0.196377992630005,0
0.623970211716369,0.283529730048031,0.663508058292791,0.0310063571669161,0.94046398694627,0.906740674050525,0.676196757005528,1
0.486752321012318,0.654543015640229,0.413683120859787,0.523044843459502,0.101503198733553,0.304611256578937,0.290783272590488,0
0.846510349772871,0.336299164919183,0.417213676963001,0.480451315874234,0.170754364226013,0.929238263983279,0.0890372835565358,0
0.01026854920201,0.546337227104232,0.239814594388008,0.900933181634173,0.878014221787453,0.0589324918109924,0.826333165401593,0
0.998909918824211,0.734476247802377,0.185956565197557,0.386056580580771,0.719827858032659,0.683574029710144,0.283653292106465,1
0.795192548306659,0.581737662199885,0.353126357542351,0.821584742050618,0.0816235770471394,0.831282870378345,0.33625348075293,0
0.698887488804758,0.964547799900174,0.521339483326301,0.947134654736146,0.0788175771012902,0.0912286809179932,0.813741239253432,1
0.277316795429215,0.231356615200639,0.784835475031286,0.882498705061153,0.382461579283699,0.967318556038663,0.0544939073733985,0
0.650947829009965,0.523055503377691,0.0132211919408292,0.623308638576418,0.957591572310776,0.566395417787135,0.114475055364892,0
0.710688697174191,0.150677488883957,0.770549261942506,0.85215217852965,0.334765581181273,0.498461061390117,0.845313196536154,1
0.747510347282514,0.415215326007456,0.0619698725640774,0.40518783335574,0.619049220345914,0.655218604952097,0.832555507542565,1
0.57323174411431,0.835805895272642,0.668370212661102,0.579353334615007,0.373224894283339,0.557245807023719,0.0205816389061511,0
0.89187197946012,0.19415343599394,0.811852451646701,0.225706455763429,0.86071802675724,0.580442614853382,0.0856974001508206,0
0.828891310608014,0.370975100202486,0.820635310839862,0.958584842272103,0.0151295957621187,0.607935747830197,0.577648263191804,1
0.978918790118769,0.997896065935493,0.447039629099891,0.944346660282463,0.795746771385893,0.91990178800188,0.910177063662559,1
0.0498825339600444,0.592621142277494,0.721812328556553,0.92587402719073,0.932568946387619,0.81315268506296,0.942585540469736,1
0.782107077306136,0.473440378438681,0.185023497324437,0.254555074730888,0.653552668169141,0.282381517579779,0.99753821385093,1
0.407429913291708,0.842439461965114,0.289797398261726,0.712881048442796,0.468994728522375,0.469946179073304,0.726182851241902,1
0.741643565706909,0.133114165859297,0.146222741808742,0.657520648092031,0.0305295523721725,0.539585508871824,0.542550917714834,0
0.135722284670919,0.654133873293176,0.782384756021202,0.500285518122837,0.386507709044963,0.893455200828612,0.263550981180742,0
0.642950509674847,0.970794898923486,0.522952783387154,0.818946530576795,0.572124042315409,0.102147887460887,0.393951011588797,0
0.532614024123177,0.29678549640812,0.950343935750425,0.549250365234911,0.459162438986823,0.754371291724965,0.673410430550575,1
0.958101965719834,0.623886683955789,0.0899519557133317,0.265813410049304,0.658478024415672,0.826477585593238,0.634649808518589,1
0.354204974137247,0.845622749067843,0.71561091253534,0.974001815775409,0.727708227001131,0.434618528233841,0.274561112048104,1
0.754373676609248,0.739751906599849,0.918895782204345,0.845707183005288,0.214099805802107,0.77667371253483,0.846250320551917,1
0.48104157904163,0.222468635300174,0.33691137121059,0.329469990450889,0.589658606331795,0.275610290002078,0.463188710156828,1
0.00143723026849329,0.593664057785645,0.0186322373338044,0.61462067021057,0.776871123816818,0.38804386020638,0.957786793354899,1
0.379060328705236,0.566824530018494,0.339031583862379,0.0906654708087444,0.858261492103338,0.955802124459296,0.774058116134256,1
0.867752283578739,0.401312458794564,0.945077045354992,0.817491837078705,0.539813434705138,0.883507686899975,0.979468783829361,1
0.415358215337619,0.519476555520669,0.991690568858758,0.335259293671697,0.0931400742847472,0.960474550258368,0.29238359327428,0
0.100631404202431,0.405411459738389,0.279024854302406,0.365530499257147,0.911959924502298,0.204579910030589,0.53627455397509,0
0.982473982963711,0.6072355392389,0.00116199813783169,0.217792805284262,0.0503417321015149,0.95000879606232,0.124178858473897,0
0.105850317282602,0.171830664621666,0.320475823478773,0.709034461295232,0.500970471417531,0.0180316558107734,0.444765886291862,1
0.155152932973579,0.723338849376887,0.690543496515602,0.194479468045756,0.584598333807662,0.0124506207648665,0.750697880750522,1
0.542170335073024,0.373610380338505,0.339476770488545,0.402949223527685,0.843303839443251,0.258632601238787,0.131950644310564,0
0.415902856038883,0.948468864429742,0.212108394829556,0.180890348274261,0.491262032650411,0.556286503560841,0.950769187184051,1
0.914861720288172,0.42178361187689,0.690853481413797,0.349223874043673,0.674732917919755,0.0611199960112572,0.025586555711925,0
0.549061892554164,0.833827227121219,0.221972281346098,0.434944956097752,0.369287698529661,0.403448960278183,0.792540993075818,1
0.592008281266317,0.0197517010383308,0.354189245030284,0.187326943268999,0.530085906153545,0.329447725787759,0.658342666225508,0
0.889364761998877,0.292076651472598,0.912915701977909,0.149058597162366,0.72530729859136,0.603856303030625,0.383012889884412,1
0.399457046296448,0.0558620779775083,0.500879856059328,0.28387989779003,0.740773154422641,0.722199343144894,0.761296632234007,1
0.607232938986272,0.968241020105779,0.262172886403278,0.717003401601687,0.128404243383557,0.0941332171205431,0.111213281052187,0
0.6088414513506,0.326558922650293,0.278576380573213,0.625312600284815,0.138564979890361,0.589764795498922,0.2034348747693,0
0.47062525479123,0.115792007884011,0.257666680263355,0.25116763683036,0.258752671768889,0.52387237153016,0.495994127122685,0
0.927523339400068,0.132939633214846,0.381182133918628,0.732844528742135,0.153304110746831,0.321120504522696,0.941357076400891,1
0.846968789817765,0.688708449015394,0.592552592745051,0.588963996153325,0.0642420877702534,0.497659838059917,0.854531788034365,1
0.158882432384416,0.687501871259883,0.0551484022289515,0.737685847096145,0.498459140071645,0.980601067887619,0.608539856038988,0
0.129573059966788,0.181200003251433,0.648286033654585,0.00995701225474477,0.834258878836408,0.919457836775109,0.219813041388988,0
0.901062593562528,0.51673494046554,0.475161754759029,0.336995832389221,0.808420388726518,0.566766115371138,0.870443280553445,1
0.286424638237804,0.123878984712064,0.966911087045446,0.833188282093033,0.0478655484039336,0.506173798348755,0.698139909654856,1
0.56120975012891,0.591853254241869,0.806041994364932,0.14495506696403,0.252317296108231,0.720865129260346,0.256030270131305,0
0.464435848407447,0.0283742125611752,0.00426723924465477,0.31404699687846,0.862135156290606,0.556638094829395,0.180133660789579,0
0.246374132344499,0.891829143278301,0.659622746752575,0.0967191895470023,0.0731017645448446,0.699070219649002,0.00282118795439601,0
0.715742054162547,0.503201594110578,0.265264114132151,0.349090348463506,0.077013507951051,0.00119535019621253,0.861012595007196,1
0.665243762545288,0.320466553326696,0.662678283639252,0.858497081790119,0.834946397226304,0.427008934319019,0.451972152572125,1
0.883031387347728,0.312757097650319,0.945926673477516,0.18170817499049,0.909520618617535,0.784447375219315,0.454476653132588,1
0.716579004656523,0.902347121154889,0.556854023132473,0.535896504530683,0.704730538884178,0.501952701015398,0.335298122605309,1
0.995766334235668,0.14318875502795,0.344713973579928,0.518061270704493,0.0667141492012888,0.975938915973529,0.485714763170108,1
0.180506683187559,0.663563730427995,0.858747134683654,0.515081105520949,0.592312501277775,0.00137175945565104,0.132818012498319,0
0.803894608281553,0.47641626582481,0.424331603571773,0.158678179141134,0.260017229011282,0.320454872678965,0.835935265058652,1
0.700850577093661,0.0969015713781118,0.746814439538866,0.0186226675286889,0.458937604678795,0.69129929644987,0.47922472585924,1
0.430927814915776,0.993962320499122,0.198190840892494,0.763253334444016,0.479221190093085,0.322110874578357,0.227041788864881,0
0.0553506833966821,0.414535546675324,0.307485260767862,0.332224232144654,0.832346103386953,0.816137185320258,0.395053243497387,0
0.419397579040378,0.11040275869891,0.728797588031739,0.682750654639676,0.818823857232928,0.809923730557784,0.0281480583362281,0
0.402794453082606,0.0248696547932923,0.457101816078648,0.443054460687563,0.420388758881018,0.879981218837202,0.676069807494059,1
0.163300841813907,0.630302262725309,0.555314179975539,0.173731574555859,0.934499191120267,0.848535092547536,0.0363396902102977,1
0.160173127660528,0.312539708102122,0.435003696009517,0.700188616057858,0.723351803841069,0.528368078172207,0.412714944686741,1
0.534483295632526,0.88797029806301,0.812511944910511,0.338796323165298,0.248148739337921,0.869291765149683,0.915634844917804,1
0.308855167822912,0.996679509757087,0.429477599216625,0.0351167125627398,0.24383238167502,0.528374631190673,0.85317975259386,1
0.508389577968046,0.533351040445268,0.22140681813471,0.605991833843291,0.54640721087344,0.370643947040662,0.85510840639472,1
0.282507788622752,0.142716804053634,0.621500158915296,0.0778696227353066,0.167260138550773,0.81234979419969,0.946970957797021,0
0.214108392829075,0.90767920576036,0.155522431246936,0.765433909371495,0.594934341032058,0.662987598450854,0.524456359213218,1
0.225760134868324,0.196436846395954,0.59382830420509,0.463485140353441,0.976832054555416,0.810394644737244,0.215981491142884,1
0.204139175126329,0.867863758234307,0.780751553596929,0.41076274192892,0.29592791525647,0.343807417433709,0.377476619090885,0
0.970414907904342,0.0902198541443795,0.0782189560122788,0.390967071056366,0.757249605376273,0.679637335473672,0.540793451713398,1
0.12324378406629,0.283772777765989,0.784917331300676,0.488610408268869,0.202493058750406,0.340671270852908,0.162359612528235,0
0.352442922070622,0.966439699288458,0.170079083181918,0.773460100870579,0.654198547592387,0.928617073688656,0.977186663541943,1
0.223301784601063,0.50976939778775,0.2615110501647,0.884498410159722,0.926210511708632,0.175646110903472,0.255093980347738,0
0.105157866608351,0.147493624594063,0.960609719855711,0.498941950732842,0.876233554445207,0.951460285112262,0.38279984309338,1
0.184099974809214,0.780993873253465,0.91790635837242,0.0699596952181309,0.380372178507969,0.0883080242201686,0.991868579527363,1
0.431691108969972,0.528356629190966,0.569454809185117,0.134025161387399,0.0149929213803262,0.675487051717937,0.143986092181876,0
0.511812558863312,0.692266339669004,0.377221406903118,0.748326465720311,0.104635394411162,0.278020482044667,0.0359482921194285,0
0.594127003336325,0.937368872808293,0.370525331003591,0.965960282832384,0.695089840795845,0.774298198753968,0.952456215396523,1
0.503756813239306,0.998247810872272,0.377888964023441,0.931431300938129,0.733883892651647,0.380547871580347,0.302385349525139,1
0.740492987213656,0.835312024690211,0.287367034470662,0.141529371729121,0.259809513110667,0.642199746333063,0.62022546841763,1
0.488403274910524,0.646379390731454,0.624913282226771,0.883537794696167,0.9488717939239,0.313704824773595,0.347069602226838,0
0.499293636763468,0.193123138509691,0.868331929203123,0.855803002370521,0.526596332667395,0.7882860226091,0.579446654533967,1
0.616803516168147,0.080037692328915,0.00510848499834538,0.949258650420234,0.0728547326289117,0.945752282626927,0.416924799326807,1
0.992114305961877,0.854593196650967,0.252121420809999,0.177659471519291,0.714721970027313,0.599707916611806,0.57220648182556,1
0.349610175471753,0.0593761447817087,0.286652230657637,0.151568649103865,0.0514658852480352,0.9337962877471,0.176559115527198,0
0.26404506363906,0.301448872778565,0.856154616456479,0.899404757888988,0.658064669696614,0.962172567145899,0.86031669517979,1
0.515726582147181,0.760363302426413,0.247648052871227,0.406869254540652,0.558911943109706,0.448420517612249,0.506834458792582,1
0.253981411224231,0.685692694736645,0.659957119962201,0.792323677800596,0.507869718363509,0.357463184511289,0.059833055594936,0
0.29237682139501,0.274033985100687,0.333441155962646,0.130281190620735,0.982407844858244,0.602988835657015,0.925736116012558,1
0.814852087758482,0.4948079676833,0.589938755845651,0.697013033088297,0.326969952788204,0.896900301799178,0.478194958763197,1
0.144428079947829,0.452404592186213,0.390233527868986,0.515410119434819,0.0835448638536036,0.465676786610857,0.642902703024447,1
0.902890035882592,0.520323287695646,0.377059336286038,0.574452081462368,0.38349352334626,0.246284653199837,0.895283457124606,1
0.311169072287157,0.152462914586067,0.338625693926588,0.728943753056228,0.848376089474186,0.347077841637656,0.0156519564334303,0
0.788957099197432,0.243197067175061,0.909833826590329,0.603208001935855,0.875943712657318,0.641042714007199,0.669765127124265,1
0.175701861036941,0.0578442283440381,0.248301811050624,0.244059479562566,0.624159171245992,0.739850616082549,0.455877244705334,0
0.818222935544327,0.556365849450231,0.0697301991749555,0.255963780218735,0.0487745229620486,0.266913446364924,0.0704086690675467,0
0.668828910915181,0.465304739307612,0.352840007981285,0.329169205855578,0.189249880379066,0.716858657775447,0.467326634097844,1
0.309537964174524,0.658702405635267,0.255079049849883,0.453915627906099,0.740477330051363,0.263596662785858,0.182285688119009,0
0.10362963215448,0.285190620459616,0.903062142664567,0.407147537218407,0.510484479833394,0.355748583329841,0.306301631964743,0
0.439647280843928,0.9782336615026,0.594345493009314,0.283379421569407,0.873315313598141,0.377908694790676,0.489857292966917,1
0.57032382953912,0.763705982360989,0.471430473960936,0.984310385538265,0.146813550498337,0.864333444042131,0.299001172650605,1
0.620292854961008,0.749735949328169,0.780145775992423,0.120212745154276,0.676468351623043,0.332787071354687,0.196703487541527,1
0.851760287769139,0.551013523479924,0.0363455633632839,0.851098403334618,0.334867246681824,0.807726996717975,0.928440445568413,1
0.0591499349102378,0.00273815705440938,0.190747030079365,0.382501091342419,0.952303065452725,0.615391323342919,0.829269654583186,1
0.317658945452422,0.0773788073565811,0.0308180670253932,0.806820394704118,0.362877961248159,0.741495223483071,0.0778185459785163,0
0.256726957857609,0.342663529329002,0.904405734501779,0.694990163901821,0.0811414173804224,0.232583551900461,0.580373792676255,0
0.616906828247011,0.889795327559114,0.939973018830642,0.807319341227412,0.292716576484963,0.218929399736226,0.803233906626701,1
0.86990916589275,0.258597220294178,0.781025369884446,0.447859599953517,0.890810969285667,0.750483706127852,0.71457881340757,1
0.887991253519431,0.56452602497302,0.0465287743136287,0.315209792228416,0.63733844133094,0.623509340221062,0.360099533572793,1
0.457536072935909,0.923174172407016,0.0783975780941546,0.0450156005099416,0.323451151605695,0.755491845309734,0.0404609409160912,0
0.000668174121528864,0.836729566100985,0.333926116814837,0.934551409911364,0.127813228638843,0.186017915839329,0.835876102093607,1
0.41872550942935,0.629829756915569,0.943325919797644,0.59171317378059,0.268942744936794,0.38142716162838,0.259549331618473,0
0.622670154087245,0.0545086625497788,0.477730676764622,0.0176694507244974,0.0211840928532183,0.275124322157353,0.705040041357279,1
0.392130128107965,0.518180920742452,0.864577628672123,0.36765540833585,0.330213447799906,0.645470810588449,0.584369491320103,1
0.487183759221807,0.354568507755175,0.814279590034857,0.46989305713214,0.113479564199224,0.412024363875389,0.22866586712189,0
0.872201296500862,0.0645821802318096,0.285013138549402,0.381290611810982,0.716380050638691,0.239276083419099,0.590647940291092,0
0.254282579990104,0.957996048033237,0.430677117081359,0.292360868072137,0.0509084027726203,0.808776034973562,0.311598118860275,0
0.932805693941191,0.269459467381239,0.752632672898471,0.0575010562315583,0.108980480348691,0.898297297535464,0.748943127924576,1
0.395364011637866,0.453771381173283,0.239070262759924,0.371828622883186,0.321862972108647,0.692531884415075,0.54024756886065,1
0.833896299591288,0.135597520740703,0.998245501425117,0.489607691764832,0.245345942443237,0.8375712800771,0.0208632645662874,1
0.462982597760856,0.839675639988855,0.7680357710924,0.130461637862027,0.866405087988824,0.37722488027066,0.527169481385499,1
0.663941829930991,0.545860457001254,0.945486744167283,0.0394659580197185,0.627344814827666,0.355064074741676,0.298281367635354,0
0.550826056394726,0.79977619368583,0.567778263706714,0.0333125600591302,0.703047736547887,0.723214431200176,0.973690321203321,1
0.764662381727248,0.242455719970167,0.0462886218447238,0.119479756103829,0.729521733475849,0.745698174228892,0.300191494869068,0
0.802826413186267,0.454622856806964,0.0980055881664157,0.550383685622364,0.646898080594838,0.349807378835976,0.405422623036429,1
0.634429888101295,0.210714613087475,0.861090060090646,0.976502886973321,0.184647177811712,0.891313982661813,0.135402775136754,0
0.94999072747305,0.458118885755539,0.0318395830690861,0.752350563649088,0.624771017348394,0.0973715533036739,0.952318837866187,1
0.383475374896079,0.679854923160747,0.415153437526897,0.714519735891372,0.0434655733406544,0.170448687626049,0.613883084617555,0
0.78074177284725,0.718733719550073,0.575807736022398,0.96297422493808,0.412336851935834,0.374180050799623,0.0857618749141693,0
0.0186639500316232,0.132950418628752,0.110538738546893,0.744288168847561,0.547079610871151,0.45085593406111,0.231853017117828,0
0.628717289771885,0.0597269518766552,0.480093627702445,0.338654669933021,0.5199759316165,0.915483943419531,0.303850163239986,0
0.515754716936499,0.882480601780117,0.82305167010054,0.318237808765844,0.589550401084125,0.616579213645309,0.235860442742705,0
